Manufacturer,Generation,Product Name,GPU URL,GPU Chip,Chip URL,Released,Bus,Memory,GPU clock,Memory clock,Architecture,Foundry,Process Size,Transistors,Density,Die Size,DirectX,OpenGL,OpenCL,Vulkan,Shader Model,WDDM,Tensor Cores,RT Cores,Shading Units,TMUs,ROPs,SM Count,L0 Cache,L1 Cache,L2 Cache,L3 Cache,Max. TDP,Pixel Rate,Texture Rate,FP16 (half),FP32 (float),FP64 (double)
Nvidia,GeForce 900,GeForce GTX 970,https://www.techpowerup.com/gpu-specs/geforce-gtx-970.c2620,GM204,https://www.techpowerup.com/gpu-specs/nvidia-gm204.g767,"Sep 19th, 2014",PCIe 3.0 x16,"4 GB, GDDR5, 256 bit",1050 MHz,1753 MHz,Maxwell 2.0,TSMC,28 nm,"5,200 million",13.1M / mm²,398 mm²,12 (12_1),4.6,3.0,1.3,6.7 (6.4),3.1,,,2048,128,64,,,48 KB per SMM,2048 KB,,300 W,65.97 GPixel/s,122.5 GTexel/s,,3.920 TFLOPS,122.5 GFLOPS (1:32)
Nvidia,GeForce 900,GeForce GTX 980,https://www.techpowerup.com/gpu-specs/geforce-gtx-980.c2621,GM204,https://www.techpowerup.com/gpu-specs/nvidia-gm204.g767,"Sep 19th, 2014",PCIe 3.0 x16,"4 GB, GDDR5, 256 bit",1127 MHz,1753 MHz,Maxwell 2.0,TSMC,28 nm,"5,200 million",13.1M / mm²,398 mm²,12 (12_1),4.6,3.0,1.3,6.7 (6.4),3.1,,,2048,128,64,,,48 KB per SMM,2048 KB,,300 W,77.82 GPixel/s,155.6 GTexel/s,,4.981 TFLOPS,155.6 GFLOPS (1:32)
Nvidia,GeForce 900,GeForce GTX 980 Ti,https://www.techpowerup.com/gpu-specs/geforce-gtx-980-ti.c2724,GM200,https://www.techpowerup.com/gpu-specs/nvidia-gm200.g772,"Jun 2nd, 2015",PCIe 3.0 x16,"6 GB, GDDR5, 384 bit",1000 MHz,1753 MHz,Maxwell 2.0,TSMC,28 nm,"8,000 million",13.3M / mm²,601 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,3072,192,96,,,48 KB per SMM,3072 KB,,250 W,103.3 GPixel/s,189.4 GTexel/s,,6.060 TFLOPS,189.4 GFLOPS (1:32)
Nvidia,GeForce 900,GeForce GTX TITAN X,https://www.techpowerup.com/gpu-specs/geforce-gtx-titan-x.c2632,GM200,https://www.techpowerup.com/gpu-specs/nvidia-gm200.g772,"Mar 17th, 2015",PCIe 3.0 x16,"12 GB, GDDR5, 384 bit",1000 MHz,1753 MHz,Maxwell 2.0,TSMC,28 nm,"8,000 million",13.3M / mm²,601 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,3072,192,96,,,48 KB per SMM,3072 KB,,250 W,104.5 GPixel/s,209.1 GTexel/s,,6.691 TFLOPS,209.1 GFLOPS (1:32)
Nvidia,GeForce 10,GeForce GT 1010 DDR4,https://www.techpowerup.com/gpu-specs/geforce-gt-1010-ddr4.c3874,GP108,https://www.techpowerup.com/gpu-specs/nvidia-gp108.g808,"Jan 13th, 2021",PCIe 3.0 x4,"2 GB, DDR4, 64 bit",1152 MHz,1050 MHz,Pascal,Samsung,14 nm,"1,800 million",24.3M / mm²,74 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,384,24,16,3,,48 KB per SM,512 KB,,30 W,11.04 GPixel/s,22.08 GTexel/s,,706.6 GFLOPS,29.44 GFLOPS (1:24)
Nvidia,GeForce 10,GeForce GT 1010,https://www.techpowerup.com/gpu-specs/geforce-gt-1010.c3762,GP108,https://www.techpowerup.com/gpu-specs/nvidia-gp108.g808,"Jan 13th, 2021",PCIe 3.0 x4,"2 GB, GDDR5, 64 bit",1228 MHz,1502 MHz,Pascal,Samsung,14 nm,"1,800 million",24.3M / mm²,74 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,384,24,16,3,,48 KB per SM,512 KB,,30 W,11.74 GPixel/s,23.49 GTexel/s,,751.6 GFLOPS,31.32 GFLOPS (1:24)
Nvidia,GeForce 10,GeForce GT 1030 DDR4,https://www.techpowerup.com/gpu-specs/geforce-gt-1030-ddr4.c3187,GP108,https://www.techpowerup.com/gpu-specs/nvidia-gp108.g808,"Mar 12th, 2018",PCIe 3.0 x4,"2 GB, DDR4, 64 bit",1152 MHz,1050 MHz,Pascal,Samsung,14 nm,"1,800 million",24.3M / mm²,74 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,384,24,16,3,,48 KB per SM,512 KB,,30 W,22.06 GPixel/s,33.10 GTexel/s,16.55 GFLOPS (1:64),"1,059 GFLOPS",33.10 GFLOPS (1:32)
Nvidia,GeForce 10,GeForce GT 1030,https://www.techpowerup.com/gpu-specs/geforce-gt-1030.c2954,GP108,https://www.techpowerup.com/gpu-specs/nvidia-gp108.g808,"May 17th, 2017",PCIe 3.0 x4,"2 GB, GDDR5, 64 bit",1228 MHz,1502 MHz,Pascal,Samsung,14 nm,"1,800 million",24.3M / mm²,74 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,384,24,16,3,,48 KB per SM,512 KB,,30 W,23.49 GPixel/s,35.23 GTexel/s,17.62 GFLOPS (1:64),"1,127 GFLOPS",35.23 GFLOPS (1:32)
Nvidia,GeForce 10,GeForce GT 1030 GK107,https://www.techpowerup.com/gpu-specs/geforce-gt-1030-gk107.c3454,GK107,https://www.techpowerup.com/gpu-specs/nvidia-gk107.g109,"Sep 30th, 2018",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",1058 MHz,1250 MHz,Kepler,TSMC,28 nm,"1,270 million",10.8M / mm²,118 mm²,12 (11_0),4.6,3.0,1.2.175,6.5 (5.1),3.0,,,384,32,16,,,16 KB per SMX,256 KB,,225 W,8.464 GPixel/s,33.86 GTexel/s,,812.5 GFLOPS,33.86 GFLOPS (1:24)
Nvidia,GeForce 10,GeForce GTX 1050,https://www.techpowerup.com/gpu-specs/geforce-gtx-1050.c2875,GP107,https://www.techpowerup.com/gpu-specs/nvidia-gp107.g801,"Oct 25th, 2016",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",1354 MHz,1752 MHz,Pascal,Samsung,14 nm,"3,300 million",25.0M / mm²,132 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,768,48,32,6,,48 KB per SM,1024 KB,,75 W,46.56 GPixel/s,58.20 GTexel/s,29.10 GFLOPS (1:64),1.862 TFLOPS,58.20 GFLOPS (1:32)
Nvidia,GeForce 10,GeForce GTX 1050 3 GB,https://www.techpowerup.com/gpu-specs/geforce-gtx-1050-3-gb.c3257,GP107,https://www.techpowerup.com/gpu-specs/nvidia-gp107.g801,"May 21st, 2018",PCIe 3.0 x16,"3 GB, GDDR5, 96 bit",1392 MHz,1752 MHz,Pascal,Samsung,14 nm,"3,300 million",25.0M / mm²,132 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,768,48,32,6,,48 KB per SM,1024 KB,,75 W,36.43 GPixel/s,72.86 GTexel/s,36.43 GFLOPS (1:64),2.332 TFLOPS,72.86 GFLOPS (1:32)
Nvidia,GeForce 10,GeForce GTX 1050 Ti,https://www.techpowerup.com/gpu-specs/geforce-gtx-1050-ti.c2885,GP107,https://www.techpowerup.com/gpu-specs/nvidia-gp107.g801,"Oct 25th, 2016",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",1291 MHz,1752 MHz,Pascal,Samsung,14 nm,"3,300 million",25.0M / mm²,132 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,768,48,32,6,,48 KB per SM,1024 KB,,75 W,44.54 GPixel/s,66.82 GTexel/s,33.41 GFLOPS (1:64),2.138 TFLOPS,66.82 GFLOPS (1:32)
Nvidia,GeForce 10,GeForce GTX 1060 3 GB,https://www.techpowerup.com/gpu-specs/geforce-gtx-1060-3-gb.c2867,GP106,https://www.techpowerup.com/gpu-specs/nvidia-gp106.g797,"Aug 18th, 2016",PCIe 3.0 x16,"3 GB, GDDR5, 192 bit",1506 MHz,2002 MHz,Pascal,TSMC,16 nm,"4,400 million",22.0M / mm²,200 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,1280,80,48,10,,48 KB per SM,1536 KB,,120 W,81.98 GPixel/s,123.0 GTexel/s,61.49 GFLOPS (1:64),3.935 TFLOPS,123.0 GFLOPS (1:32)
Nvidia,GeForce 10,GeForce GTX 1060 3 GB GP104,https://www.techpowerup.com/gpu-specs/geforce-gtx-1060-3-gb-gp104.c2926,GP104,https://www.techpowerup.com/gpu-specs/nvidia-gp104.g793,"Dec 25th, 2016",PCIe 3.0 x16,"3 GB, GDDR5, 192 bit",1506 MHz,2002 MHz,Pascal,TSMC,16 nm,"7,200 million",22.9M / mm²,314 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,2560,160,64,20,,48 KB per SM,2048 KB,,200 W,81.98 GPixel/s,123.0 GTexel/s,61.49 GFLOPS (1:64),3.935 TFLOPS,123.0 GFLOPS (1:32)
Nvidia,GeForce 10,GeForce GTX 1060 5 GB,https://www.techpowerup.com/gpu-specs/geforce-gtx-1060-5-gb.c3060,GP106,https://www.techpowerup.com/gpu-specs/nvidia-gp106.g797,"Dec 26th, 2017",PCIe 3.0 x16,"5 GB, GDDR5, 160 bit",1506 MHz,2002 MHz,Pascal,TSMC,16 nm,"4,400 million",22.0M / mm²,200 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,1280,80,48,10,,48 KB per SM,1536 KB,,120 W,68.36 GPixel/s,136.7 GTexel/s,68.36 GFLOPS (1:64),4.375 TFLOPS,136.7 GFLOPS (1:32)
Nvidia,GeForce 10,GeForce GTX 1060 6 GB,https://www.techpowerup.com/gpu-specs/geforce-gtx-1060-6-gb.c2862,GP106,https://www.techpowerup.com/gpu-specs/nvidia-gp106.g797,"Jul 19th, 2016",PCIe 3.0 x16,"6 GB, GDDR5, 192 bit",1506 MHz,2002 MHz,Pascal,TSMC,16 nm,"4,400 million",22.0M / mm²,200 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,1280,80,48,10,,48 KB per SM,1536 KB,,120 W,82.03 GPixel/s,136.7 GTexel/s,68.36 GFLOPS (1:64),4.375 TFLOPS,136.7 GFLOPS (1:32)
Nvidia,GeForce 10,GeForce GTX 1060 6 GB Rev. 2,https://www.techpowerup.com/gpu-specs/geforce-gtx-1060-6-gb-rev-2.c3063,GP106,https://www.techpowerup.com/gpu-specs/nvidia-gp106.g797,"Jan 5th, 2018",PCIe 3.0 x16,"6 GB, GDDR5, 192 bit",1506 MHz,2002 MHz,Pascal,TSMC,16 nm,"4,400 million",22.0M / mm²,200 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,1280,80,48,10,,48 KB per SM,1536 KB,,120 W,82.03 GPixel/s,136.7 GTexel/s,68.36 GFLOPS (1:64),4.375 TFLOPS,136.7 GFLOPS (1:32)
Nvidia,GeForce 10,GeForce GTX 1060 6 GB GP104,https://www.techpowerup.com/gpu-specs/geforce-gtx-1060-6-gb-gp104.c3250,GP104,https://www.techpowerup.com/gpu-specs/nvidia-gp104.g793,"Mar 8th, 2018",PCIe 3.0 x16,"6 GB, GDDR5, 192 bit",1506 MHz,2002 MHz,Pascal,TSMC,16 nm,"7,200 million",22.9M / mm²,314 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,2560,160,64,20,,48 KB per SM,2048 KB,,200 W,81.98 GPixel/s,136.6 GTexel/s,68.32 GFLOPS (1:64),4.372 TFLOPS,136.6 GFLOPS (1:32)
Nvidia,GeForce 10,GeForce GTX 1060 6 GB 9Gbps,https://www.techpowerup.com/gpu-specs/geforce-gtx-1060-6-gb-9gbps.c2952,GP106,https://www.techpowerup.com/gpu-specs/nvidia-gp106.g797,"Apr 20th, 2017",PCIe 3.0 x16,"6 GB, GDDR5, 192 bit",1506 MHz,2257 MHz,Pascal,TSMC,16 nm,"4,400 million",22.0M / mm²,200 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,1280,80,48,10,,48 KB per SM,1536 KB,,120 W,82.03 GPixel/s,136.7 GTexel/s,68.36 GFLOPS (1:64),4.375 TFLOPS,136.7 GFLOPS (1:32)
Nvidia,GeForce 10,GeForce GTX 1060 6 GB GDDR5X,https://www.techpowerup.com/gpu-specs/geforce-gtx-1060-6-gb-gddr5x.c3328,GP104,https://www.techpowerup.com/gpu-specs/nvidia-gp104.g793,"Oct 18th, 2018",PCIe 3.0 x16,"6 GB, GDDR5X, 192 bit",1506 MHz,1001 MHz,Pascal,TSMC,16 nm,"7,200 million",22.9M / mm²,314 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,2560,160,64,20,,48 KB per SM,2048 KB,,200 W,82.03 GPixel/s,136.7 GTexel/s,68.36 GFLOPS (1:64),4.375 TFLOPS,136.7 GFLOPS (1:32)
Nvidia,GeForce 10,GeForce GTX 1060 8 GB GDDR5X,https://www.techpowerup.com/gpu-specs/geforce-gtx-1060-8-gb-gddr5x.c3455,GP104,https://www.techpowerup.com/gpu-specs/nvidia-gp104.g793,Never Released,PCIe 3.0 x16,"8 GB, GDDR5X, 256 bit",1506 MHz,1001 MHz,Pascal,TSMC,16 nm,"7,200 million",22.9M / mm²,314 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,2560,160,64,20,,48 KB per SM,2048 KB,,200 W,109.4 GPixel/s,136.7 GTexel/s,68.36 GFLOPS (1:64),4.375 TFLOPS,136.7 GFLOPS (1:32)
Nvidia,GeForce 10,GeForce GTX 1070,https://www.techpowerup.com/gpu-specs/geforce-gtx-1070.c2840,GP104,https://www.techpowerup.com/gpu-specs/nvidia-gp104.g793,"Jun 10th, 2016",PCIe 3.0 x16,"8 GB, GDDR5, 256 bit",1506 MHz,2002 MHz,Pascal,TSMC,16 nm,"7,200 million",22.9M / mm²,314 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,2560,160,64,20,,48 KB per SM,2048 KB,,200 W,107.7 GPixel/s,202.0 GTexel/s,101.0 GFLOPS (1:64),6.463 TFLOPS,202.0 GFLOPS (1:32)
Nvidia,GeForce 10,GeForce GTX 1070 GDDR5X,https://www.techpowerup.com/gpu-specs/geforce-gtx-1070-gddr5x.c3343,GP104,https://www.techpowerup.com/gpu-specs/nvidia-gp104.g793,"Dec 4th, 2018",PCIe 3.0 x16,"8 GB, GDDR5X, 256 bit",1506 MHz,1001 MHz,Pascal,TSMC,16 nm,"7,200 million",22.9M / mm²,314 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,2560,160,64,20,,48 KB per SM,2048 KB,,200 W,107.7 GPixel/s,202.0 GTexel/s,101.0 GFLOPS (1:64),6.463 TFLOPS,202.0 GFLOPS (1:32)
Nvidia,GeForce 10,GeForce GTX 1070 Ti,https://www.techpowerup.com/gpu-specs/geforce-gtx-1070-ti.c3010,GP104,https://www.techpowerup.com/gpu-specs/nvidia-gp104.g793,"Nov 2nd, 2017",PCIe 3.0 x16,"8 GB, GDDR5, 256 bit",1607 MHz,2002 MHz,Pascal,TSMC,16 nm,"7,200 million",22.9M / mm²,314 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,2560,160,64,20,,48 KB per SM,2048 KB,,200 W,107.7 GPixel/s,255.8 GTexel/s,127.9 GFLOPS (1:64),8.186 TFLOPS,255.8 GFLOPS (1:32)
Nvidia,GeForce 10,GeForce GTX 1080,https://www.techpowerup.com/gpu-specs/geforce-gtx-1080.c2839,GP104,https://www.techpowerup.com/gpu-specs/nvidia-gp104.g793,"May 27th, 2016",PCIe 3.0 x16,"8 GB, GDDR5X, 256 bit",1607 MHz,1251 MHz,Pascal,TSMC,16 nm,"7,200 million",22.9M / mm²,314 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,2560,160,64,20,,48 KB per SM,2048 KB,,200 W,110.9 GPixel/s,277.3 GTexel/s,138.6 GFLOPS (1:64),8.873 TFLOPS,277.3 GFLOPS (1:32)
Nvidia,GeForce 10,GeForce GTX 1080 11Gbps,https://www.techpowerup.com/gpu-specs/geforce-gtx-1080-11gbps.c2951,GP104,https://www.techpowerup.com/gpu-specs/nvidia-gp104.g793,"Apr 20th, 2017",PCIe 3.0 x16,"8 GB, GDDR5X, 256 bit",1607 MHz,1376 MHz,Pascal,TSMC,16 nm,"7,200 million",22.9M / mm²,314 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,2560,160,64,20,,48 KB per SM,2048 KB,,200 W,110.9 GPixel/s,277.3 GTexel/s,138.6 GFLOPS (1:64),8.873 TFLOPS,277.3 GFLOPS (1:32)
Nvidia,GeForce 10,GeForce GTX 1080 Ti 10 GB,https://www.techpowerup.com/gpu-specs/geforce-gtx-1080-ti-10-gb.c3309,GP102,https://www.techpowerup.com/gpu-specs/nvidia-gp102.g798,Never Released,PCIe 3.0 x16,"10 GB, GDDR5X, 320 bit",1557 MHz,1376 MHz,Pascal,TSMC,16 nm,"11,800 million",25.1M / mm²,471 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,3840,240,96,30,,48 KB per SM,3072 KB,,250 W,133.6 GPixel/s,334.0 GTexel/s,167.0 GFLOPS (1:64),10.69 TFLOPS,334.0 GFLOPS (1:32)
Nvidia,GeForce 10,GeForce GTX 1080 Ti 12 GB,https://www.techpowerup.com/gpu-specs/geforce-gtx-1080-ti-12-gb.c4163,GP102,https://www.techpowerup.com/gpu-specs/nvidia-gp102.g798,Never Released,PCIe 3.0 x16,"12 GB, GDDR5X, 384 bit",1557 MHz,1376 MHz,Pascal,TSMC,16 nm,"11,800 million",25.1M / mm²,471 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,3840,240,96,30,,48 KB per SM,3072 KB,,250 W,133.6 GPixel/s,334.0 GTexel/s,167.0 GFLOPS (1:64),10.69 TFLOPS,334.0 GFLOPS (1:32)
Nvidia,GeForce 10,GeForce GTX 1080 Ti,https://www.techpowerup.com/gpu-specs/geforce-gtx-1080-ti.c2877,GP102,https://www.techpowerup.com/gpu-specs/nvidia-gp102.g798,"Mar 10th, 2017",PCIe 3.0 x16,"11 GB, GDDR5X, 352 bit",1481 MHz,1376 MHz,Pascal,TSMC,16 nm,"11,800 million",25.1M / mm²,471 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,3840,240,96,30,,48 KB per SM,3072 KB,,250 W,139.2 GPixel/s,354.4 GTexel/s,177.2 GFLOPS (1:64),11.34 TFLOPS,354.4 GFLOPS (1:32)
Nvidia,GeForce 10,TITAN X Pascal,https://www.techpowerup.com/gpu-specs/titan-x-pascal.c2863,GP102,https://www.techpowerup.com/gpu-specs/nvidia-gp102.g798,"Aug 2nd, 2016",PCIe 3.0 x16,"12 GB, GDDR5X, 384 bit",1417 MHz,1251 MHz,Pascal,TSMC,16 nm,"11,800 million",25.1M / mm²,471 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,3840,240,96,30,,48 KB per SM,3072 KB,,250 W,147.0 GPixel/s,342.9 GTexel/s,171.5 GFLOPS (1:64),10.97 TFLOPS,342.9 GFLOPS (1:32)
Nvidia,GeForce 10,TITAN Xp,https://www.techpowerup.com/gpu-specs/titan-xp.c2948,GP102,https://www.techpowerup.com/gpu-specs/nvidia-gp102.g798,"Apr 6th, 2017",PCIe 3.0 x16,"12 GB, GDDR5X, 384 bit",1405 MHz,1426 MHz,Pascal,TSMC,16 nm,"11,800 million",25.1M / mm²,471 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,3840,240,96,30,,48 KB per SM,3072 KB,,250 W,151.9 GPixel/s,379.7 GTexel/s,189.8 GFLOPS (1:64),12.15 TFLOPS,379.7 GFLOPS (1:32)
Nvidia,GeForce 10,TITAN V,https://www.techpowerup.com/gpu-specs/titan-v.c3051,GV100,https://www.techpowerup.com/gpu-specs/nvidia-gv100.g809,"Dec 7th, 2017",PCIe 3.0 x16,"12 GB, HBM2, 3072 bit",1200 MHz,848 MHz,Volta,TSMC,12 nm,"21,100 million",25.9M / mm²,815 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,1st Gen,,5376,336,128,84,,128 KB per SM,6144 KB,,300 W,139.7 GPixel/s,465.6 GTexel/s,29.80 TFLOPS (2:1),14.90 TFLOPS,7.450 TFLOPS (1:2)
Nvidia,GeForce 10,TITAN V CEO Edition,https://www.techpowerup.com/gpu-specs/titan-v-ceo-edition.c3277,GV100,https://www.techpowerup.com/gpu-specs/nvidia-gv100.g809,"Jun 21st, 2018",PCIe 3.0 x16,"32 GB, HBM2, 4096 bit",1200 MHz,848 MHz,Volta,TSMC,12 nm,"21,100 million",25.9M / mm²,815 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,1st Gen,,5376,336,128,84,,128 KB per SM,6144 KB,,300 W,186.2 GPixel/s,465.6 GTexel/s,29.80 TFLOPS (2:1),14.90 TFLOPS,7.450 TFLOPS (1:2)
Nvidia,GeForce 16,GeForce GTX 1630,https://www.techpowerup.com/gpu-specs/geforce-gtx-1630.c3916,TU117,https://www.techpowerup.com/gpu-specs/nvidia-tu117.g881,"Jun 28th, 2022",PCIe 3.0 x8,"4 GB, GDDR6, 64 bit",1740 MHz,1500 MHz,Turing,TSMC,12 nm,"4,700 million",23.5M / mm²,200 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,1024,64,32,16,,64 KB per SM,1024 KB,,75 W,28.56 GPixel/s,57.12 GTexel/s,3.656 TFLOPS (2:1),1.828 TFLOPS,57.12 GFLOPS (1:32)
Nvidia,GeForce 16,GeForce GTX 1650,https://www.techpowerup.com/gpu-specs/geforce-gtx-1650.c3366,TU117,https://www.techpowerup.com/gpu-specs/nvidia-tu117.g881,"Apr 23rd, 2019",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",1485 MHz,2001 MHz,Turing,TSMC,12 nm,"4,700 million",23.5M / mm²,200 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,1024,64,32,16,,64 KB per SM,1024 KB,,75 W,53.28 GPixel/s,93.24 GTexel/s,5.967 TFLOPS (2:1),2.984 TFLOPS,93.24 GFLOPS (1:32)
Nvidia,GeForce 16,GeForce GTX 1650 GDDR6,https://www.techpowerup.com/gpu-specs/geforce-gtx-1650-gddr6.c3541,TU117,https://www.techpowerup.com/gpu-specs/nvidia-tu117.g881,"Apr 1st, 2020",PCIe 3.0 x16,"4 GB, GDDR6, 128 bit",1410 MHz,1500 MHz,Turing,TSMC,12 nm,"4,700 million",23.5M / mm²,200 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,1024,64,32,16,,64 KB per SM,1024 KB,,75 W,50.88 GPixel/s,89.04 GTexel/s,5.699 TFLOPS (2:1),2.849 TFLOPS,89.04 GFLOPS (1:32)
Nvidia,GeForce 16,GeForce GTX 1650 TU116,https://www.techpowerup.com/gpu-specs/geforce-gtx-1650-tu116.c3586,TU116,https://www.techpowerup.com/gpu-specs/nvidia-tu116.g902,"Jul 7th, 2020",PCIe 3.0 x16,"4 GB, GDDR6, 128 bit",1410 MHz,1500 MHz,Turing,TSMC,12 nm,"6,600 million",23.2M / mm²,284 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,1536,96,48,24,,64 KB per SM,1536 KB,,125 W,50.88 GPixel/s,89.04 GTexel/s,5.699 TFLOPS (2:1),2.849 TFLOPS,89.04 GFLOPS (1:32)
Nvidia,GeForce 16,GeForce GTX 1650 TU106,https://www.techpowerup.com/gpu-specs/geforce-gtx-1650-tu106.c3585,TU106,https://www.techpowerup.com/gpu-specs/nvidia-tu106.g875,"Jun 18th, 2020",PCIe 3.0 x16,"4 GB, GDDR6, 128 bit",1410 MHz,1500 MHz,Turing,TSMC,12 nm,"10,800 million",24.3M / mm²,445 mm²,12 Ultimate (12_2),4.6,3.0,1.3,6.7,3.1,2nd Gen,1st Gen,2304,144,64,36,,64 KB per SM,4096 KB,,185 W,50.88 GPixel/s,89.04 GTexel/s,5.699 TFLOPS (2:1),2.849 TFLOPS,89.04 GFLOPS (1:32)
Nvidia,GeForce 16,GeForce GTX 1650 SUPER,https://www.techpowerup.com/gpu-specs/geforce-gtx-1650-super.c3411,TU116,https://www.techpowerup.com/gpu-specs/nvidia-tu116.g902,"Nov 22nd, 2019",PCIe 3.0 x16,"4 GB, GDDR6, 128 bit",1530 MHz,1500 MHz,Turing,TSMC,12 nm,"6,600 million",23.2M / mm²,284 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,1536,96,48,24,,64 KB per SM,1536 KB,,125 W,55.20 GPixel/s,138.0 GTexel/s,8.832 TFLOPS (2:1),4.416 TFLOPS,138.0 GFLOPS (1:32)
Nvidia,GeForce 16,GeForce GTX 1660,https://www.techpowerup.com/gpu-specs/geforce-gtx-1660.c3365,TU116,https://www.techpowerup.com/gpu-specs/nvidia-tu116.g902,"Mar 14th, 2019",PCIe 3.0 x16,"6 GB, GDDR5, 192 bit",1530 MHz,2001 MHz,Turing,TSMC,12 nm,"6,600 million",23.2M / mm²,284 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,1536,96,48,24,,64 KB per SM,1536 KB,,125 W,85.68 GPixel/s,157.1 GTexel/s,10.05 TFLOPS (2:1),5.027 TFLOPS,157.1 GFLOPS (1:32)
Nvidia,GeForce 16,GeForce GTX 1660 SUPER,https://www.techpowerup.com/gpu-specs/geforce-gtx-1660-super.c3458,TU116,https://www.techpowerup.com/gpu-specs/nvidia-tu116.g902,"Oct 29th, 2019",PCIe 3.0 x16,"6 GB, GDDR6, 192 bit",1530 MHz,1750 MHz,Turing,TSMC,12 nm,"6,600 million",23.2M / mm²,284 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,1536,96,48,24,,64 KB per SM,1536 KB,,125 W,85.68 GPixel/s,157.1 GTexel/s,10.05 TFLOPS (2:1),5.027 TFLOPS,157.1 GFLOPS (1:32)
Nvidia,GeForce 16,GeForce GTX 1660 Ti,https://www.techpowerup.com/gpu-specs/geforce-gtx-1660-ti.c3364,TU116,https://www.techpowerup.com/gpu-specs/nvidia-tu116.g902,"Feb 22nd, 2019",PCIe 3.0 x16,"6 GB, GDDR6, 192 bit",1500 MHz,1500 MHz,Turing,TSMC,12 nm,"6,600 million",23.2M / mm²,284 mm²,12 (12_1),4.6,3.0,1.3,6.7,3.1,,,1536,96,48,24,,64 KB per SM,1536 KB,,125 W,84.96 GPixel/s,169.9 GTexel/s,10.87 TFLOPS (2:1),5.437 TFLOPS,169.9 GFLOPS (1:32)
Nvidia,GeForce 20,GeForce RTX 2060,https://www.techpowerup.com/gpu-specs/geforce-rtx-2060.c3310,TU106,https://www.techpowerup.com/gpu-specs/nvidia-tu106.g875,"Jan 7th, 2019",PCIe 3.0 x16,"6 GB, GDDR6, 192 bit",1365 MHz,1750 MHz,Turing,TSMC,12 nm,"10,800 million",24.3M / mm²,445 mm²,12 Ultimate (12_2),4.6,3.0,1.3,6.7,3.1,2nd Gen,1st Gen,2304,144,64,36,,64 KB per SM,4096 KB,,185 W,80.64 GPixel/s,201.6 GTexel/s,12.90 TFLOPS (2:1),6.451 TFLOPS,201.6 GFLOPS (1:32)
